timestamp,precipitation,wind-gust-speed,humidity,radiation,sunshine,wind-direction,wind-speed,pressure,temperature,target
2018-10-08 21:30:00,0.0,1.7000000000000002,91.4,0.0,0.0,253.5,1.05,1022.5,14.0,1
2018-10-08 21:45:00,0.0,0.6000000000000001,90.7,0.0,0.0,68.6,0.36,1022.4,13.8,1
2018-10-08 22:00:00,0.0,2.0,90.6,0.0,0.0,213.6,0.41,1022.4,13.9,1
2018-10-08 22:15:00,0.0,2.3,88.2,0.0,0.0,318.9,1.01,1022.2,14.3,1
2018-10-08 22:30:00,0.0,1.8,87.2,0.0,0.0,316.1,0.73,1022.2,14.4,1
2018-10-08 22:45:00,0.0,1.0,90.1,0.0,0.0,16.1,0.43,1022.2,13.7,1
2018-10-08 23:00:00,0.0,0.9,90.8,0.0,0.0,307.5,0.55,1022.1,13.9,1
2018-10-08 23:15:00,0.0,1.0,89.0,0.0,0.0,264.7,0.49,1022.1,14.0,1
2018-10-08 23:30:00,0.0,1.1,91.6,0.0,0.0,231.0,0.4,1022.2,13.6,1
2018-10-08 23:45:00,0.0,1.0,89.9,0.0,0.0,211.8,0.38,1022.1,13.8,1
2018-10-09 00:00:00,0.0,2.4,90.2,0.0,0.0,42.7,0.61,1022.1,13.8,1
2018-10-09 00:15:00,0.0,1.7000000000000002,86.9,0.0,0.0,12.9,0.94,1022.0,14.2,1
2018-10-09 00:30:00,0.0,1.8,89.3,0.0,0.0,318.2,0.88,1022.0,14.1,1
2018-10-09 00:45:00,0.0,1.0,88.1,0.0,0.0,263.6,0.54,1022.0,14.2,1
2018-10-09 01:00:00,0.0,1.4,91.2,0.0,0.0,306.1,0.59,1022.1,14.0,1
2018-10-09 01:15:00,0.0,0.6000000000000001,90.8,0.0,0.0,181.1,0.1,1022.1,13.7,1
2018-10-09 01:30:00,0.0,1.2,89.1,0.0,0.0,266.5,0.75,1022.0,14.3,1
2018-10-09 01:45:00,0.0,1.7000000000000002,88.0,0.0,0.0,263.5,1.07,1022.0,14.3,1
2018-10-09 02:00:00,0.0,1.4,90.6,0.0,0.0,250.3,0.91,1022.1,14.1,1
2018-10-09 02:15:00,0.0,1.5,89.4,0.0,0.0,246.8,0.94,1022.2,13.9,1
2018-10-09 02:30:00,0.0,1.6,89.1,0.0,0.0,300.2,0.84,1022.2,14.3,1
2018-10-09 02:45:00,0.0,1.2,92.4,0.0,0.0,232.3,0.59,1022.4,13.6,1
2018-10-09 03:00:00,0.0,1.6,93.2,0.0,0.0,238.8,1.08,1022.5,13.6,1
2018-10-09 03:15:00,0.0,1.3,91.7,0.0,0.0,245.8,0.73,1022.6,13.7,1
2018-10-09 03:30:00,0.0,1.3,91.1,0.0,0.0,266.7,0.85,1022.6,14.0,1
2018-10-09 03:45:00,0.0,1.0,91.0,0.0,0.0,97.7,0.42,1022.6,13.9,1
2018-10-09 04:00:00,0.0,0.9,90.1,0.0,0.0,326.2,0.29,1022.6,14.3,1
2018-10-09 04:15:00,0.0,0.9,88.4,0.0,0.0,344.5,0.4,1022.6,14.4,1
2018-10-09 04:30:00,0.0,1.0,90.2,1.4,0.0,339.2,0.28,1022.7,14.4,1
2018-10-09 04:45:00,0.0,1.0,88.4,4.9,0.0,14.9,0.36,1022.8,14.4,1
2018-10-09 05:00:00,0.0,1.7000000000000002,89.9,19.2,0.0,245.3,0.5700000000000001,1022.8,14.6,1
2018-10-09 05:15:00,0.0,2.3,86.8,24.1,0.0,261.8,1.41,1023.0,14.7,1
2018-10-09 05:30:00,0.0,1.9,88.7,40.5,0.0,270.8,0.72,1023.2,14.6,1
2018-10-09 05:45:00,0.0,1.5,87.3,50.7,0.0,293.4,0.77,1023.3,14.8,1
2018-10-09 06:00:00,0.0,1.9,80.9,64.5,0.0,339.6,0.84,1023.4,15.8,1
2018-10-09 06:15:00,0.0,1.7000000000000002,86.2,81.2,0.0,207.6,0.93,1023.4,15.3,1
2018-10-09 06:30:00,0.0,1.8,88.1,109.6,0.0,230.5,1.23,1023.5,15.4,1
2018-10-09 06:45:00,0.0,2.0,87.0,133.4,0.0,234.2,1.12,1023.5,15.6,1
2018-10-09 07:00:00,0.0,1.1,86.0,163.0,0.0,208.9,0.5700000000000001,1023.5,16.0,1
2018-10-09 07:15:00,0.0,1.2,82.7,173.4,0.0,225.6,0.61,1023.5,16.4,1
2018-10-09 07:30:00,0.0,1.8,80.5,205.0,0.0,231.4,1.3,1023.5,17.1,1
2018-10-09 07:45:00,0.0,1.4,74.6,237.2,0.0,216.4,0.67,1023.5,17.4,1
2018-10-09 08:00:00,0.0,1.3,70.3,291.2,490.9,192.3,0.65,1023.3,18.0,1
2018-10-09 08:15:00,0.0,1.4,66.1,305.2,600.0,196.7,0.65,1023.3,18.3,1
2018-10-09 08:30:00,0.0,1.7000000000000002,65.5,299.1,600.0,196.4,0.86,1023.2,18.5,1
2018-10-09 08:45:00,0.0,1.6,65.0,267.7,600.0,160.8,0.75,1023.0,18.5,1
2018-10-09 09:00:00,0.0,3.1,64.0,710.9,599.9,182.8,0.76,1022.8,19.6,1
2018-10-09 09:15:00,0.0,1.9,59.1,697.3,600.0,114.8,0.78,1022.6,20.3,1
2018-10-09 09:30:00,0.0,2.4,57.4,608.9,600.0,138.4,1.21,1022.4,20.7,1
2018-10-09 09:45:00,0.0,2.7,56.8,608.2,600.0,140.0,1.4,1022.1,20.7,1
2018-10-09 10:00:00,0.0,2.2,55.5,610.2,600.0,141.9,1.2,1021.9,21.2,1
2018-10-09 10:15:00,0.0,1.8,53.1,609.0,597.9,159.1,0.65,1021.4,21.8,1
2018-10-09 10:30:00,0.0,2.3,51.8,606.9,600.0,170.2,1.28,1021.3,22.3,1
2018-10-09 10:45:00,0.0,1.6,48.9,597.9,600.0,109.3,0.56,1020.7,22.9,1
2018-10-09 11:00:00,0.0,2.2,46.7,592.5,599.9,209.0,0.64,1020.5,23.2,1
2018-10-09 11:15:00,0.0,2.0,44.1,575.7,600.0,181.2,0.8,1020.2,23.0,1
2018-10-09 11:30:00,0.0,2.0,43.0,564.9,600.0,195.3,1.01,1020.1,23.9,1
2018-10-09 11:45:00,0.0,1.7000000000000002,42.6,537.2,600.0,118.1,0.8300000000000001,1019.7,24.0,1
2018-10-09 12:00:00,0.0,1.7000000000000002,42.4,519.2,599.9,166.2,0.54,1019.6,24.3,1
2018-10-09 12:15:00,0.0,1.7000000000000002,41.5,481.5,599.1,348.0,0.76,1019.4,24.3,1
2018-10-09 12:30:00,0.0,1.6,43.3,461.0,600.0,198.0,0.93,1019.3,24.3,1
2018-10-09 12:45:00,0.0,1.7000000000000002,43.7,423.7,599.7,107.2,0.95,1019.2,24.4,1
2018-10-09 13:00:00,0.0,1.8,43.0,399.4,600.0,106.7,0.95,1019.1,24.5,1
2018-10-09 13:15:00,0.0,1.7000000000000002,42.4,343.2,598.9,178.6,0.64,1018.9,24.5,1
2018-10-09 13:30:00,0.0,2.2,43.2,316.5,600.0,190.3,0.88,1019.0,24.4,1
2018-10-09 13:45:00,0.0,2.0,43.3,264.4,600.0,194.5,0.81,1018.9,24.4,1
2018-10-09 14:00:00,0.0,2.3,44.5,239.6,599.9,160.6,1.37,1019.0,24.3,1
2018-10-09 14:15:00,0.0,1.7000000000000002,44.9,184.6,600.0,163.9,0.62,1019.0,24.0,1
2018-10-09 14:30:00,0.0,1.9,45.5,154.0,600.0,214.0,0.8200000000000001,1019.1,24.0,1
2018-10-09 14:45:00,0.0,1.0,49.1,23.5,0.0,52.4,0.28,1019.2,23.0,1
2018-10-09 15:00:00,0.0,2.3,57.6,19.0,0.0,275.0,1.03,1019.4,22.4,1
2018-10-09 15:15:00,0.0,1.4,49.8,10.6,0.0,36.1,0.63,1019.4,22.2,1
2018-10-09 15:30:00,0.0,2.6,57.7,5.7,0.0,81.3,0.84,1019.8,21.5,1
2018-10-09 15:45:00,0.0,2.8,61.0,0.0,0.0,116.1,0.34,1019.9,20.1,1
2018-10-09 16:00:00,0.0,3.0,61.8,0.0,0.0,87.7,1.92,1020.3,19.7,1
2018-10-09 16:15:00,0.0,3.5,59.7,0.0,0.0,57.3,1.6,1020.5,19.7,1
2018-10-09 16:30:00,0.0,3.0,62.5,0.0,0.0,84.2,1.86,1020.9,19.4,1
2018-10-09 16:45:00,0.0,3.4,61.4,0.0,0.0,69.9,2.56,1020.9,19.2,1
2018-10-09 17:00:00,0.0,2.6,64.5,0.0,0.0,70.9,1.7000000000000002,1021.1,18.7,1
2018-10-09 17:15:00,0.0,2.7,70.5,0.0,0.0,285.9,1.14,1021.4,17.7,1
2018-10-09 17:30:00,0.0,3.1,74.3,0.0,0.0,323.9,0.89,1021.7,17.8,1
2018-10-09 17:45:00,0.0,2.3,74.7,0.0,0.0,222.1,1.31,1021.8,16.8,1
2018-10-09 18:00:00,0.0,2.1,72.4,0.0,0.0,73.0,1.2,1021.9,17.2,1
2018-10-09 18:15:00,0.0,2.4,73.3,0.0,0.0,72.5,1.27,1022.1,16.7,1
2018-10-09 18:30:00,0.0,4.1,68.2,0.0,0.0,72.1,2.38,1022.4,18.2,1
2018-10-09 18:45:00,0.0,2.6,66.9,0.0,0.0,96.2,1.47,1022.5,17.8,1
2018-10-09 19:00:00,0.0,4.1,63.9,0.0,0.0,79.8,2.56,1022.6,18.3,1
2018-10-09 19:15:00,0.0,3.2,66.8,0.0,0.0,78.1,1.53,1022.8,17.8,1
2018-10-09 19:30:00,0.0,2.7,70.8,0.0,0.0,269.2,1.09,1023.0,17.7,1
2018-10-09 19:45:00,0.0,1.6,78.5,0.0,0.0,266.4,0.64,1023.3,15.8,1
2018-10-09 20:00:00,0.0,2.5,82.4,0.0,0.0,260.0,1.64,1023.3,15.2,1
2018-10-09 20:15:00,0.0,1.8,81.8,0.0,0.0,265.0,0.63,1023.4,15.0,1
2018-10-09 20:30:00,0.0,2.1,83.7,0.0,0.0,292.2,0.43,1023.5,15.0,1
2018-10-09 20:45:00,0.0,2.3,80.3,0.0,0.0,253.6,1.44,1023.5,15.2,1
2018-10-09 21:00:00,0.0,2.6,88.4,0.0,0.0,241.4,1.14,1023.8,14.4,1
2018-10-09 21:15:00,0.0,2.1,86.9,0.0,0.0,256.7,0.8200000000000001,1023.7,13.9,1
2018-10-09 21:30:00,0.0,2.5,86.6,0.0,0.0,263.5,1.22,1023.9,13.9,1
2018-10-09 21:45:00,0.0,2.2,85.2,0.0,0.0,261.6,1.36,1023.9,14.1,1
2018-10-09 22:00:00,0.0,1.6,86.5,0.0,0.0,264.5,0.41,1024.1,14.0,1
2018-10-09 22:15:00,0.0,1.4,84.8,0.0,0.0,303.1,0.54,1024.1,14.0,1
2018-10-09 22:30:00,0.0,2.8,86.0,0.0,0.0,239.3,0.81,1024.1,14.1,1
2018-10-09 22:45:00,0.0,1.8,84.3,0.0,0.0,37.6,0.44,1024.0,14.3,1
2018-10-09 23:00:00,0.0,1.0,84.9,0.0,0.0,253.6,0.59,1024.0,14.4,1
2018-10-09 23:15:00,0.0,1.7000000000000002,83.7,0.0,0.0,247.7,1.09,1024.1,14.5,1
2018-10-09 23:30:00,0.0,1.5,85.3,0.0,0.0,239.4,1.0,1024.1,14.5,1
2018-10-09 23:45:00,0.0,1.7000000000000002,87.7,0.0,0.0,246.0,1.37,1024.2,13.9,1
2018-10-10 00:00:00,0.0,1.9,91.5,0.0,0.0,234.0,1.47,1024.3,13.5,1
2018-10-10 00:15:00,0.0,1.2,89.8,0.0,0.0,248.1,0.9,1024.2,13.2,1
2018-10-10 00:30:00,0.0,2.0,88.3,0.0,0.0,257.1,0.96,1024.1,13.7,1
2018-10-10 00:45:00,0.0,1.3,87.7,0.0,0.0,89.4,0.42,1024.1,13.8,1
2018-10-10 01:00:00,0.0,1.1,86.9,0.0,0.0,231.3,0.24,1024.1,13.9,1
2018-10-10 01:15:00,0.0,0.9,86.5,0.0,0.0,246.1,0.55,1023.9,14.0,1
2018-10-10 01:30:00,0.0,1.5,86.9,0.0,0.0,199.6,0.89,1023.9,13.9,1
2018-10-10 01:45:00,0.0,0.8,89.3,0.0,0.0,91.1,0.27,1023.8,13.5,1
2018-10-10 02:00:00,0.0,2.3,84.9,0.0,0.0,286.4,1.18,1023.7,14.5,1
2018-10-10 02:15:00,0.0,1.6,85.6,0.0,0.0,274.2,0.93,1023.7,14.1,1
2018-10-10 02:30:00,0.0,2.1,86.1,0.0,0.0,323.3,0.91,1023.7,14.1,1
2018-10-10 02:45:00,0.0,1.1,83.3,0.0,0.0,349.1,0.5,1023.6,14.5,1
2018-10-10 03:00:00,0.0,2.4,86.1,0.0,0.0,77.5,0.6900000000000001,1023.6,14.1,1
2018-10-10 03:15:00,0.0,2.4,78.4,0.0,0.0,82.9,1.61,1023.5,14.9,1
2018-10-10 03:30:00,0.0,3.4,79.7,0.0,0.0,98.7,1.52,1023.6,14.9,1
2018-10-10 03:45:00,0.0,4.6,73.8,0.0,0.0,71.6,3.0,1023.4,15.2,1
2018-10-10 04:00:00,0.0,4.3,73.9,0.0,0.0,79.5,2.66,1023.4,15.1,1
2018-10-10 04:15:00,0.0,4.0,73.3,0.0,0.0,70.2,2.97,1023.5,15.0,1
2018-10-10 04:30:00,0.0,6.1,73.8,4.5,0.0,75.4,3.33,1023.5,15.0,1
2018-10-10 04:45:00,0.0,2.5,75.0,13.1,0.0,70.7,1.83,1023.6,14.7,1
2018-10-10 05:00:00,0.0,1.8,81.6,40.1,41.8,347.5,0.6000000000000001,1024.0,14.6,1
2018-10-10 05:15:00,0.0,3.3,76.2,78.2,600.0,35.2,1.0,1024.1,14.9,1
2018-10-10 05:30:00,0.0,5.4,67.3,151.4,600.0,71.7,3.38,1024.0,16.2,1
2018-10-10 05:45:00,0.0,5.9,66.0,122.8,393.7,83.7,3.94,1024.0,16.4,1
2018-10-10 06:00:00,0.0,5.5,65.3,119.4,172.6,85.2,3.84,1024.1,16.6,1
2018-10-10 06:15:00,0.0,4.5,64.6,81.5,0.0,74.5,2.97,1024.1,16.5,1
2018-10-10 06:30:00,0.0,4.7,64.3,128.7,77.6,81.0,3.13,1024.1,16.9,1
2018-10-10 06:45:00,0.0,4.1,61.0,295.1,597.7,74.1,2.65,1023.9,17.3,1
2018-10-10 07:00:00,0.0,6.3,61.4,338.4,600.0,77.2,4.0,1023.9,17.6,0
2018-10-10 07:15:00,0.0,3.9,64.7,364.2,598.2,97.3,1.77,1023.8,17.6,1
2018-10-10 07:30:00,0.0,2.5,65.1,412.2,600.0,129.9,1.45,1023.8,18.0,1
2018-10-10 07:45:00,0.0,2.1,61.9,435.5,600.0,112.0,1.08,1023.7,18.3,1
2018-10-10 08:00:00,0.0,2.0,60.3,474.8,600.0,103.5,0.71,1023.6,18.9,1
2018-10-10 08:15:00,0.0,2.5,60.0,492.7,600.0,158.7,1.23,1023.4,19.2,1
2018-10-10 08:30:00,0.0,1.8,60.2,523.9,600.0,163.9,0.89,1023.2,19.5,1
2018-10-10 08:45:00,0.0,1.7000000000000002,59.2,542.4,600.0,100.2,0.8,1023.0,19.9,1
2018-10-10 09:00:00,0.0,2.5,58.0,565.8,599.1,127.7,1.28,1022.9,20.3,1
2018-10-10 09:15:00,0.0,2.4,56.1,575.5,599.9,137.8,1.06,1022.7,20.5,1
2018-10-10 09:30:00,0.0,2.7,56.7,591.1,600.0,123.6,1.13,1022.5,20.7,1
2018-10-10 09:45:00,0.0,2.1,55.3,588.1,598.1,104.9,0.67,1022.1,21.2,1
2018-10-10 10:00:00,0.0,2.1,53.2,597.2,600.0,172.4,0.72,1021.9,21.7,1
2018-10-10 10:15:00,0.0,2.0,50.9,587.7,600.0,147.7,0.74,1021.5,21.9,1
2018-10-10 10:30:00,0.0,2.0,51.4,586.4,600.0,270.0,0.63,1021.3,22.0,1
2018-10-10 10:45:00,0.0,2.3,50.8,573.3,598.0,172.7,0.78,1020.9,22.7,1
2018-10-10 11:00:00,0.0,2.8,51.4,566.7,600.0,191.6,1.57,1020.8,22.7,1
2018-10-10 11:15:00,0.0,3.2,50.6,556.3,597.9,194.0,1.47,1020.5,22.8,1
2018-10-10 11:30:00,0.0,2.7,48.4,549.8,600.0,177.3,1.12,1020.3,23.1,1
2018-10-10 11:45:00,0.0,2.0,46.7,521.7,600.0,133.5,0.7000000000000001,1020.0,23.3,1
2018-10-10 12:00:00,0.0,2.4,44.9,501.7,600.0,214.4,0.99,1019.8,23.5,1
2018-10-10 12:15:00,0.0,2.7,43.8,466.8,599.9,195.7,1.23,1019.6,23.6,1
2018-10-10 12:30:00,0.0,2.7,44.5,446.2,600.0,196.0,1.28,1019.4,23.8,1
2018-10-10 12:45:00,0.0,1.9,43.4,404.0,600.0,115.9,0.33,1019.2,24.0,1
2018-10-10 13:00:00,0.0,1.7000000000000002,42.9,378.0,600.0,256.3,0.39,1019.1,24.1,1
2018-10-10 13:15:00,0.0,1.3,43.2,327.0,598.9,134.8,0.6000000000000001,1018.9,24.1,1
2018-10-10 13:30:00,0.0,2.3,43.8,300.2,600.0,121.1,0.95,1018.7,24.3,1
2018-10-10 13:45:00,0.0,1.7000000000000002,46.2,72.1,0.0,215.8,0.84,1018.8,23.5,1
2018-10-10 14:00:00,0.0,1.4,48.1,76.2,25.1,343.8,0.51,1018.7,23.2,1
2018-10-10 14:15:00,0.0,1.6,49.0,182.5,600.0,264.8,0.54,1018.6,23.4,1
2018-10-10 14:30:00,0.0,1.6,57.7,148.0,599.1,252.0,1.0,1018.6,23.2,1
2018-10-10 14:45:00,0.0,2.1,52.5,39.4,0.0,118.5,0.04,1018.6,22.7,1
2018-10-10 15:00:00,0.0,2.1,59.1,32.3,0.0,293.4,0.8,1018.9,21.8,1
2018-10-10 15:15:00,0.0,2.7,60.2,18.2,0.0,74.3,1.63,1019.0,21.0,1
2018-10-10 15:30:00,0.0,3.1,52.6,7.4,0.0,86.4,1.83,1019.2,22.0,1
2018-10-10 15:45:00,0.0,1.6,50.9,0.0,0.0,9.3,0.41,1019.4,21.6,1
2018-10-10 16:00:00,0.0,3.2,50.4,0.0,0.0,280.8,1.33,1019.7,21.7,1
2018-10-10 16:15:00,0.0,2.8,51.3,0.0,0.0,295.8,0.6900000000000001,1019.9,21.1,1
2018-10-10 16:30:00,0.0,2.4,51.0,0.0,0.0,285.9,1.03,1020.2,21.3,1
2018-10-10 16:45:00,0.0,2.7,51.7,0.0,0.0,269.7,0.86,1020.3,20.8,1
2018-10-10 17:00:00,0.0,2.7,59.8,0.0,0.0,114.1,1.1,1020.6,19.5,1
2018-10-10 17:15:00,0.0,2.3,62.6,0.0,0.0,112.4,0.95,1020.7,18.6,1
2018-10-10 17:30:00,0.0,3.0,65.6,0.0,0.0,82.7,1.64,1021.0,18.4,1
2018-10-10 17:45:00,0.0,2.8,63.9,0.0,0.0,71.9,1.65,1021.2,18.0,1
2018-10-10 18:00:00,0.0,4.2,61.6,0.0,0.0,73.5,2.32,1021.2,18.4,1
2018-10-10 18:15:00,0.0,4.4,59.6,0.0,0.0,69.0,2.15,1021.3,18.5,1
2018-10-10 18:30:00,0.0,3.2,62.8,0.0,0.0,54.5,1.33,1021.5,18.1,1
2018-10-10 18:45:00,0.0,1.8,67.2,0.0,0.0,211.4,0.36,1021.8,17.0,1
2018-10-10 19:00:00,0.0,3.5,64.1,0.0,0.0,66.1,1.9,1021.8,17.5,1
2018-10-10 19:15:00,0.0,2.9,63.0,0.0,0.0,76.2,1.53,1021.8,17.4,1
2018-10-10 19:30:00,0.0,2.1,69.3,0.0,0.0,235.1,1.07,1021.9,16.8,1
2018-10-10 19:45:00,0.0,1.3,66.2,0.0,0.0,39.3,0.28,1021.9,16.6,1
2018-10-10 20:00:00,0.0,1.9,69.7,0.0,0.0,350.0,0.26,1021.9,16.8,1
2018-10-10 20:15:00,0.0,3.3,69.5,0.0,0.0,286.0,1.5,1022.0,16.1,1
2018-10-10 20:30:00,0.0,2.1,72.6,0.0,0.0,280.7,0.6000000000000001,1022.1,15.9,1
2018-10-10 20:45:00,0.0,2.2,76.2,0.0,0.0,271.9,1.23,1022.1,14.9,1
2018-10-10 21:00:00,0.0,2.4,79.6,0.0,0.0,261.5,0.67,1022.3,14.4,1
2018-10-10 21:15:00,0.0,1.6,77.6,0.0,0.0,306.8,0.47,1022.3,14.6,1
2018-10-10 21:30:00,0.0,2.6,79.0,0.0,0.0,264.1,1.1,1022.4,14.3,1
2018-10-10 21:45:00,0.0,2.3,79.3,0.0,0.0,286.2,0.62,1022.3,14.1,1
2018-10-10 22:00:00,0.0,1.6,81.5,0.0,0.0,355.1,0.54,1022.3,13.9,1
2018-10-10 22:15:00,0.0,1.3,81.1,0.0,0.0,10.8,0.47,1022.4,13.9,1
2018-10-10 22:30:00,0.0,2.0,81.9,0.0,0.0,86.0,0.6000000000000001,1022.3,14.1,1
2018-10-10 22:45:00,0.0,2.4,80.1,0.0,0.0,248.8,1.61,1022.2,13.9,1
2018-10-10 23:00:00,0.0,2.8,79.3,0.0,0.0,323.1,0.96,1022.4,14.2,1
2018-10-10 23:15:00,0.0,4.5,72.0,0.0,0.0,66.6,2.74,1022.3,15.1,1
2018-10-10 23:30:00,0.0,4.5,72.6,0.0,0.0,87.5,2.58,1022.4,15.4,1
2018-10-10 23:45:00,0.0,3.3,71.2,0.0,0.0,88.7,2.41,1022.4,15.2,1
2018-10-11 00:00:00,0.0,3.5,73.9,0.0,0.0,100.0,2.65,1022.5,14.8,1
2018-10-11 00:15:00,0.0,3.5,72.9,0.0,0.0,78.3,1.94,1022.4,14.8,1
2018-10-11 00:30:00,0.0,2.1,77.3,0.0,0.0,294.4,1.53,1022.4,14.3,1
2018-10-11 00:45:00,0.0,1.9,81.1,0.0,0.0,255.0,0.67,1022.5,13.0,0
2018-10-11 01:00:00,0.0,3.5,84.0,0.0,0.0,275.4,1.61,1022.6,12.4,0
2018-10-11 01:15:00,0.0,1.6,84.6,0.0,0.0,264.0,0.48,1022.6,12.1,0
2018-10-11 01:30:00,0.0,2.2,87.2,0.0,0.0,351.8,0.71,1022.7,11.7,0
2018-10-11 01:45:00,0.0,3.2,81.0,0.0,0.0,54.3,0.89,1022.7,12.8,0
2018-10-11 02:00:00,0.0,2.3,88.0,0.0,0.0,185.7,1.66,1022.8,11.8,0
2018-10-11 02:15:00,0.0,3.2,81.2,0.0,0.0,83.8,2.02,1022.5,12.8,0
2018-10-11 02:30:00,0.0,2.7,84.8,0.0,0.0,307.6,0.54,1022.7,12.7,0
2018-10-11 02:45:00,0.0,1.7000000000000002,85.3,0.0,0.0,44.8,0.97,1022.8,11.9,0
2018-10-11 03:00:00,0.0,3.7,82.8,0.0,0.0,88.1,0.81,1022.8,12.6,0
2018-10-11 03:15:00,0.0,2.4,88.8,0.0,0.0,256.6,1.3,1023.0,11.0,0
2018-10-11 03:30:00,0.0,2.3,91.1,0.0,0.0,267.7,1.39,1023.1,10.8,0
2018-10-11 03:45:00,0.0,1.4,90.9,0.0,0.0,252.2,0.95,1023.1,10.5,0
2018-10-11 04:00:00,0.0,1.3,89.9,0.0,0.0,342.6,0.5,1023.2,10.8,0
2018-10-11 04:15:00,0.0,0.9,90.9,0.0,0.0,90.6,0.25,1023.2,10.5,0
2018-10-11 04:30:00,0.0,1.7000000000000002,90.7,2.9,0.0,277.8,1.14,1023.2,10.7,0
2018-10-11 04:45:00,0.0,2.0,89.5,8.7,0.0,242.8,1.24,1023.2,10.7,0
2018-10-11 05:00:00,0.0,1.9,89.3,47.9,0.0,271.6,1.32,1023.5,10.9,0
2018-10-11 05:15:00,0.0,2.0,87.8,68.4,0.0,42.7,0.86,1023.6,11.4,0
2018-10-11 05:30:00,0.0,2.1,86.7,149.5,600.0,244.9,1.05,1023.6,12.3,0
2018-10-11 05:45:00,0.0,1.3,83.6,124.2,197.9,227.6,0.9,1023.5,12.7,0
2018-10-11 06:00:00,0.0,3.1,81.7,158.7,0.0,255.1,1.96,1023.5,13.4,1
2018-10-11 06:15:00,0.0,1.7000000000000002,75.3,159.0,0.0,230.6,0.67,1023.4,14.2,1
2018-10-11 06:30:00,0.0,2.2,73.7,163.2,253.7,253.6,1.31,1023.5,15.1,1
2018-10-11 06:45:00,0.0,2.0,72.9,174.5,440.8,215.0,1.14,1023.5,15.2,1
2018-10-11 07:00:00,0.0,2.7,74.8,153.6,600.0,252.6,1.96,1023.5,15.3,1
2018-10-11 07:15:00,0.0,2.2,73.2,179.6,299.3,240.6,1.29,1023.6,15.2,1
2018-10-11 07:30:00,0.0,2.1,71.1,221.0,191.1,257.9,1.11,1023.6,15.9,1
2018-10-11 07:45:00,0.0,1.4,68.8,212.1,0.0,248.9,0.54,1023.5,16.0,1
2018-10-11 08:00:00,0.0,1.8,67.0,265.7,273.1,266.2,0.74,1023.4,16.4,1
2018-10-11 08:15:00,0.0,2.3,66.0,506.1,600.0,246.5,1.27,1023.1,16.7,1
2018-10-11 08:30:00,0.0,2.4,63.7,496.2,600.0,251.6,1.53,1023.0,17.6,1
2018-10-11 08:45:00,0.0,2.2,61.7,289.3,598.0,229.1,1.4,1022.8,17.4,1
2018-10-11 09:00:00,0.0,2.4,62.3,413.6,600.0,246.0,1.4,1022.7,17.8,1
2018-10-11 09:15:00,0.0,2.1,56.6,574.9,600.0,212.1,1.03,1022.4,18.6,1
2018-10-11 09:30:00,0.0,2.7,55.7,568.1,600.0,245.5,1.6,1022.2,18.9,1
2018-10-11 09:45:00,0.0,2.2,55.4,326.5,600.0,250.8,1.55,1022.0,18.9,1
2018-10-11 10:00:00,0.0,2.3,55.3,313.6,600.0,251.8,1.37,1021.8,19.0,1
2018-10-11 10:15:00,0.0,2.1,55.7,358.4,600.0,239.8,1.48,1021.5,19.0,1
2018-10-11 10:30:00,0.0,2.3,55.3,600.1,600.0,249.7,1.14,1021.4,19.7,1
2018-10-11 10:45:00,0.0,1.6,51.8,308.6,500.8,209.3,0.58,1021.1,19.7,1
2018-10-11 11:00:00,0.0,1.5,51.9,378.6,487.1,254.7,0.99,1020.8,20.0,1
2018-10-11 11:15:00,0.0,1.7000000000000002,53.0,300.3,305.5,268.9,0.65,1020.6,20.1,1
2018-10-11 11:30:00,0.0,1.5,56.3,334.6,600.0,207.8,0.51,1020.5,20.2,1
2018-10-11 11:45:00,0.0,1.7000000000000002,54.7,325.0,344.7,249.8,0.78,1020.2,20.5,1
2018-10-11 12:00:00,0.0,1.2,55.1,257.7,300.1,178.0,0.5700000000000001,1020.1,20.5,1
2018-10-11 12:15:00,0.0,1.7000000000000002,54.0,285.8,598.0,96.2,1.02,1019.9,20.6,1
2018-10-11 12:30:00,0.0,1.5,53.6,344.6,600.0,153.6,0.76,1019.9,21.0,1
2018-10-11 12:45:00,0.0,1.1,49.4,290.4,599.9,108.2,0.43,1019.7,21.4,1
2018-10-11 13:00:00,0.0,1.5,50.2,248.2,423.7,230.8,0.71,1019.7,21.5,1
2018-10-11 13:15:00,0.0,1.9,51.9,165.5,0.0,196.9,1.13,1019.6,21.4,1
2018-10-11 13:30:00,0.0,1.7000000000000002,52.0,145.8,0.0,273.9,1.02,1019.6,21.4,1
2018-10-11 13:45:00,0.0,1.3,51.6,97.7,0.0,180.2,0.54,1019.5,21.1,1
2018-10-11 14:00:00,0.0,0.9,54.5,90.6,0.0,151.8,0.51,1019.5,21.0,1
2018-10-11 14:15:00,0.0,0.5,51.8,65.7,0.0,137.1,0.14,1019.5,21.0,1
2018-10-11 14:30:00,0.0,0.9,57.7,53.2,0.0,249.4,0.68,1019.7,20.6,1
2018-10-11 14:45:00,0.0,0.7000000000000001,62.4,23.4,0.0,206.6,0.41,1019.8,20.2,1
2018-10-11 15:00:00,0.0,1.0,64.7,15.7,0.0,217.3,0.59,1020.0,19.9,1
2018-10-11 15:15:00,0.0,0.7000000000000001,62.3,5.8,0.0,297.8,0.39,1020.0,19.8,1
