,ts,device,val
8918,1540540205704,area1,347089.4324827744
8919,1540540206834,area2,673254.8675881544
8920,1540540206881,area1,347089.4368509048
8921,1540540207522,area1,347089.4393710968
8922,1540540208022,area2,673254.8774601978
8923,1540540209287,area1,347089.44701288
8924,1540540209240,area2,673254.8912495616
8925,1540540209727,area1,347089.44918818236
8926,1540540209618,area2,673254.8931750553
8927,1540540210852,area2,673254.9071411601
8928,1540540210790,area1,347089.4568517504
8929,1540540211727,area2,673254.914659912
8930,1540540211946,area1,347089.4670589336
8931,1540540212919,area1,347089.4705020904
8932,1540540212966,area2,673254.9263780552
8933,1540540213716,area1,347089.4737363136
8934,1540540214076,area2,673254.9377031503
8935,1540540214545,area1,347089.47733112803
8936,1540540215076,area2,673254.9468625496
8937,1540540215529,area2,673254.9505211248
8938,1540540215857,area1,347089.4825814712
8939,1540540217125,area1,347089.48729929765
8940,1540540217172,area2,673254.9661671816
8941,1540540217547,area2,673254.9701062696
8942,1540540218252,area1,347089.4917016696
8943,1540540218831,area2,673254.9816023408
8944,1540540219034,area1,347089.494520916
8945,1540540219643,area1,347089.4967547112
8946,1540540219893,area2,673254.9934735447
8947,1540540220550,area2,673254.9996068247
8948,1540540220972,area1,347089.50200956076
8949,1540540221550,area1,347089.5042074352
8950,1540540221629,area2,673255.00931992
8951,1540540222678,area1,347089.5086246704
8952,1540540223178,area2,673255.0250419665
8953,1540540223678,area2,673255.0308397809
8954,1540540224100,area1,347089.5141095192
8955,1540540224850,area2,673255.042159404
8956,1540540224897,area1,347089.517284408
8957,1540540226038,area1,347089.5211780361
8958,1540540230546,area1,347089.5484814552
8959,1540540226366,area2,673255.0553490928
8960,1540540227101,area2,673255.0627391944
8961,1540540226929,area1,347089.5285671632
8962,1540540227538,area1,347089.5338888096
8963,1540540228246,area2,673255.0722195479
8964,1540540228702,area2,673255.0778786232
8965,1540540229139,area1,347089.5429798288
8966,1540540229624,area2,673255.0855506641
8967,1540540229827,area1,347089.5454044632
8968,1540540231124,area2,673255.1021983217
8969,1540540231533,area2,673255.106323512
8970,1540540231769,area1,347089.55330753373
8971,1540540233274,area1,347089.56078746077
8972,1540540233321,area2,673255.1233481839
8973,1540540233634,area2,673255.1252802769
8974,1540540233728,area1,347089.5620717072
8975,1540540235028,area2,673255.13868314
8976,1540540235263,area1,347089.5693311872
8977,1540540235889,area2,673255.1481560367
8978,1540540235763,area1,347089.571225548
8979,1540540236723,area1,347089.574891132
